Version.[Version Name],Time.[Day],Sales Domain.[Sold To],Holiday Type L0,Is Holiday L0
CurrentWorkingView,11-Nov-17,20200,Veterans Day,1
CurrentWorkingView,11-Nov-17,20313,Veterans Day,1
CurrentWorkingView,11-Nov-17,20695,Veterans Day,1
CurrentWorkingView,11-Nov-17,22179,Veterans Day,1
CurrentWorkingView,11-Nov-17,22889,Veterans Day,1
CurrentWorkingView,11-Nov-17,23475,Veterans Day,1
CurrentWorkingView,11-Nov-17,23894,Veterans Day,1
CurrentWorkingView,11-Nov-17,24037,Veterans Day,1
CurrentWorkingView,11-Nov-17,26777,Veterans Day,1
CurrentWorkingView,11-Nov-17,27008,Veterans Day,1
CurrentWorkingView,11-Nov-17,27503,Veterans Day,1
CurrentWorkingView,11-Nov-17,28072,Veterans Day,1
CurrentWorkingView,11-Nov-17,31591,Veterans Day,1
CurrentWorkingView,11-Nov-17,32035,Veterans Day,1
CurrentWorkingView,11-Nov-17,32819,Veterans Day,1
CurrentWorkingView,11-Nov-17,34272,Veterans Day,1
CurrentWorkingView,11-Nov-17,34290,Veterans Day,1
CurrentWorkingView,11-Nov-17,34803,Veterans Day,1
CurrentWorkingView,11-Nov-17,36470,Veterans Day,1
CurrentWorkingView,11-Nov-17,36566,Veterans Day,1
CurrentWorkingView,11-Nov-17,37265,Veterans Day,1
CurrentWorkingView,11-Nov-17,38983,Veterans Day,1
CurrentWorkingView,11-Nov-17,39401,Veterans Day,1
CurrentWorkingView,23-Nov-17,86,Thanksgiving,1
CurrentWorkingView,23-Nov-17,706,Thanksgiving,1
CurrentWorkingView,23-Nov-17,888,Thanksgiving,1
CurrentWorkingView,23-Nov-17,1443,Thanksgiving,1
CurrentWorkingView,23-Nov-17,2498,Thanksgiving,1
CurrentWorkingView,23-Nov-17,3274,Thanksgiving,1
CurrentWorkingView,23-Nov-17,3366,Thanksgiving,1
CurrentWorkingView,23-Nov-17,5293,Thanksgiving,1
CurrentWorkingView,23-Nov-17,5318,Thanksgiving,1
CurrentWorkingView,23-Nov-17,5895,Thanksgiving,1
CurrentWorkingView,23-Nov-17,6199,Thanksgiving,1
CurrentWorkingView,23-Nov-17,6638,Thanksgiving,1
CurrentWorkingView,23-Nov-17,6717,Thanksgiving,1
CurrentWorkingView,23-Nov-17,10140,Thanksgiving,1
CurrentWorkingView,23-Nov-17,11266,Thanksgiving,1
CurrentWorkingView,23-Nov-17,11945,Thanksgiving,1
CurrentWorkingView,23-Nov-17,12357,Thanksgiving,1
CurrentWorkingView,23-Nov-17,12449,Thanksgiving,1
CurrentWorkingView,23-Nov-17,12870,Thanksgiving,1
CurrentWorkingView,23-Nov-17,13065,Thanksgiving,1
CurrentWorkingView,23-Nov-17,13085,Thanksgiving,1
CurrentWorkingView,23-Nov-17,13838,Thanksgiving,1
CurrentWorkingView,23-Nov-17,14202,Thanksgiving,1
CurrentWorkingView,23-Nov-17,14403,Thanksgiving,1
CurrentWorkingView,23-Nov-17,17890,Thanksgiving,1
CurrentWorkingView,23-Nov-17,17997,Thanksgiving,1
CurrentWorkingView,23-Nov-17,20199,Thanksgiving,1
CurrentWorkingView,23-Nov-17,20200,Thanksgiving,1
CurrentWorkingView,23-Nov-17,20313,Thanksgiving,1
CurrentWorkingView,23-Nov-17,20695,Thanksgiving,1
CurrentWorkingView,23-Nov-17,22179,Thanksgiving,1
CurrentWorkingView,23-Nov-17,22889,Thanksgiving,1
CurrentWorkingView,23-Nov-17,23475,Thanksgiving,1
CurrentWorkingView,23-Nov-17,23894,Thanksgiving,1
CurrentWorkingView,23-Nov-17,24037,Thanksgiving,1
CurrentWorkingView,23-Nov-17,26777,Thanksgiving,1
CurrentWorkingView,23-Nov-17,27008,Thanksgiving,1
CurrentWorkingView,23-Nov-17,27503,Thanksgiving,1
CurrentWorkingView,23-Nov-17,28072,Thanksgiving,1
CurrentWorkingView,23-Nov-17,31591,Thanksgiving,1
CurrentWorkingView,23-Nov-17,32035,Thanksgiving,1
CurrentWorkingView,23-Nov-17,32819,Thanksgiving,1
CurrentWorkingView,23-Nov-17,34272,Thanksgiving,1
CurrentWorkingView,23-Nov-17,34290,Thanksgiving,1
CurrentWorkingView,23-Nov-17,34803,Thanksgiving,1
CurrentWorkingView,23-Nov-17,36470,Thanksgiving,1
CurrentWorkingView,23-Nov-17,36566,Thanksgiving,1
CurrentWorkingView,23-Nov-17,37265,Thanksgiving,1
CurrentWorkingView,23-Nov-17,38983,Thanksgiving,1
CurrentWorkingView,23-Nov-17,39401,Thanksgiving,1
CurrentWorkingView,24-Dec-17,706,Christmas Eve,1
CurrentWorkingView,24-Dec-17,888,Christmas Eve,1
CurrentWorkingView,24-Dec-17,1443,Christmas Eve,1
CurrentWorkingView,24-Dec-17,2498,Christmas Eve,1
CurrentWorkingView,24-Dec-17,3274,Christmas Eve,1
CurrentWorkingView,24-Dec-17,3366,Christmas Eve,1
CurrentWorkingView,24-Dec-17,5293,Christmas Eve,1
CurrentWorkingView,24-Dec-17,5318,Christmas Eve,1
CurrentWorkingView,24-Dec-17,5895,Christmas Eve,1
CurrentWorkingView,24-Dec-17,6199,Christmas Eve,1
CurrentWorkingView,24-Dec-17,6638,Christmas Eve,1
CurrentWorkingView,24-Dec-17,11945,Christmas Eve,1
CurrentWorkingView,24-Dec-17,12449,Christmas Eve,1
CurrentWorkingView,24-Dec-17,13065,Christmas Eve,1
CurrentWorkingView,24-Dec-17,13085,Christmas Eve,1
CurrentWorkingView,24-Dec-17,13838,Christmas Eve,1
CurrentWorkingView,24-Dec-17,14202,Christmas Eve,1
CurrentWorkingView,24-Dec-17,14403,Christmas Eve,1
CurrentWorkingView,24-Dec-17,20199,Christmas Eve,1
CurrentWorkingView,24-Dec-17,20200,Christmas Eve,1
CurrentWorkingView,24-Dec-17,20313,Christmas Eve,1
CurrentWorkingView,24-Dec-17,20695,Christmas Eve,1
CurrentWorkingView,24-Dec-17,22179,Christmas Eve,1
CurrentWorkingView,24-Dec-17,22889,Christmas Eve,1
CurrentWorkingView,24-Dec-17,23475,Christmas Eve,1
CurrentWorkingView,24-Dec-17,23894,Christmas Eve,1
CurrentWorkingView,24-Dec-17,24037,Christmas Eve,1
CurrentWorkingView,24-Dec-17,26777,Christmas Eve,1
CurrentWorkingView,24-Dec-17,27008,Christmas Eve,1
CurrentWorkingView,24-Dec-17,28072,Christmas Eve,1
CurrentWorkingView,24-Dec-17,31591,Christmas Eve,1
CurrentWorkingView,24-Dec-17,32035,Christmas Eve,1
CurrentWorkingView,24-Dec-17,32819,Christmas Eve,1
CurrentWorkingView,24-Dec-17,34272,Christmas Eve,1
CurrentWorkingView,24-Dec-17,34290,Christmas Eve,1
CurrentWorkingView,24-Dec-17,36470,Christmas Eve,1
CurrentWorkingView,24-Dec-17,36566,Christmas Eve,1
CurrentWorkingView,24-Dec-17,37265,Christmas Eve,1
CurrentWorkingView,24-Dec-17,38983,Christmas Eve,1
CurrentWorkingView,24-Dec-17,39401,Christmas Eve,1
CurrentWorkingView,25-Dec-17,86,Christmas,1
CurrentWorkingView,25-Dec-17,706,Christmas,1
CurrentWorkingView,25-Dec-17,888,Christmas,1
CurrentWorkingView,25-Dec-17,1443,Christmas,1
CurrentWorkingView,25-Dec-17,2498,Christmas,1
CurrentWorkingView,25-Dec-17,3274,Christmas,1
CurrentWorkingView,25-Dec-17,3366,Christmas,1
CurrentWorkingView,25-Dec-17,5293,Christmas,1
CurrentWorkingView,25-Dec-17,5318,Christmas,1
CurrentWorkingView,25-Dec-17,5895,Christmas,1
CurrentWorkingView,25-Dec-17,6199,Christmas,1
CurrentWorkingView,25-Dec-17,6638,Christmas,1
CurrentWorkingView,25-Dec-17,6717,Christmas,1
CurrentWorkingView,25-Dec-17,10140,Christmas,1
CurrentWorkingView,25-Dec-17,11266,Christmas,1
CurrentWorkingView,25-Dec-17,11945,Christmas,1
CurrentWorkingView,25-Dec-17,12357,Christmas,1
CurrentWorkingView,25-Dec-17,12449,Christmas,1
CurrentWorkingView,25-Dec-17,12870,Christmas,1
CurrentWorkingView,25-Dec-17,13065,Christmas,1
CurrentWorkingView,25-Dec-17,13085,Christmas,1
CurrentWorkingView,25-Dec-17,13838,Christmas,1
CurrentWorkingView,25-Dec-17,14202,Christmas,1
CurrentWorkingView,25-Dec-17,14403,Christmas,1
CurrentWorkingView,25-Dec-17,17890,Christmas,1
CurrentWorkingView,25-Dec-17,17997,Christmas,1
CurrentWorkingView,25-Dec-17,20199,Christmas,1
CurrentWorkingView,25-Dec-17,20200,Christmas,1
CurrentWorkingView,25-Dec-17,20313,Christmas,1
CurrentWorkingView,25-Dec-17,20695,Christmas,1
CurrentWorkingView,25-Dec-17,22179,Christmas,1
